uid,up_name,followers,label_binary,avg_comment_scraped,avg_danmaku,avg_length,avg_play,comment_repetition,danmaku_missing_rate,med_danmaku,med_play,std_length,upload_freq,model_prob_high,model_pred_label,confidence,shap_sum,shap_norm,value_score,score_percentile,score_bucket
1643236766,彼姝子SUZIE,23500,0,20.0,3.8,296.8,2579.1,0.357846271901778,0.25,2.5,1943.5,171.553766314943,1.33630289532294,0.36666666666666664,0,0.6333333333333333,-0.13706558945737735,0.4585152838427945,54.59243085880638,15.267175572519085,Bottom 20%
1646036311,凤凰传奇,2869185,1,100.85,1400.1,440.9,1785919.8,0.424910147458937,0.0,1200.0,1226617.5,273.97366373623,1.42857142857143,0.68,1,0.68,0.17626774387595573,0.8689956331877725,77.44978165938863,58.396946564885496,Middle 60%
1656463436,Ado_jp,997975,1,100.65,412.65,234.5,249336.0,0.450906108420559,0.0,251.5,160251.0,58.9116197992248,1.57894736842105,0.5966666666666667,1,0.5966666666666667,0.09293441054262265,0.7598253275109168,67.82459970887918,40.458015267175576,Middle 60%
1684559452,刀叔产品论,12272,0,9.85,1.6,236.9,4822.55,0.386912604303909,0.7,0.0,798.0,118.886898928528,8.57142857142857,0.4266666666666667,0,0.5733333333333333,-0.07706558945737745,0.5371179039301306,55.522561863173195,27.480916030534353,Middle 60%
1750535730,MCHOSE迈从,700157,1,99.85,16.05,37.9,101460.4,0.378623533143038,0.05,5.0,55783.5,32.0409277742012,6.18556701030928,0.2833333333333333,0,0.7166666666666667,-0.22039892279071055,0.3493449781659388,53.30058224163028,7.633587786259542,Bottom 20%
1825475365,Super产品林木,15077,0,5.4,0.55,166.15,3602.7,0.388105726872247,0.65,0.0,3333.5,71.6029071741467,11.1111111111111,0.37333333333333335,0,0.6266666666666667,-0.1303989227907107,0.467248908296943,54.69577874818048,19.083969465648856,Bottom 20%
1889545341,GEM鄧紫棋,2261835,1,101.0,2155.45,806.85,1422373.85,0.420434844393918,0.0,1800.0,644802.5,601.770831970549,0.903614457831325,0.68,1,0.68,0.17626774387595573,0.8689956331877725,77.44978165938863,58.396946564885496,Middle 60%
1976558860,天气微凉淡淡月光,188033,1,98.1,678.0,531.4,435825.4,0.382520746887967,0.0,511.0,370193.5,125.294768236221,7.79220779220779,0.7366666666666667,1,0.7366666666666667,0.2329344105426226,0.9432314410480348,83.99490538573508,91.6030534351145,Top 20%
2128487337,aespa,1778470,1,97.3,601.5,705.9,107227.8,0.493933737750817,0.0,180.0,53157.0,813.014850644452,14.6341463414634,0.7433333333333333,1,0.7433333333333333,0.2396010772092894,0.9519650655021833,84.76491994177583,95.0381679389313,Top 20%
3493092783032940,NewJeans,920617,1,100.3,231.65,637.7,56133.15,0.371262745098039,0.0,223.5,42429.0,300.070710964845,4.7244094488189,0.6933333333333334,1,0.6933333333333334,0.18960107720928912,0.8864628820960694,78.98981077147013,82.44274809160305,Top 20%
3493137471244811,雯ww63,46775,0,69.15,17.55,285.15,23403.25,0.382632791373151,0.0999999999999999,6.0,18901.5,193.480659988211,5.17241379310345,0.37666666666666665,0,0.6233333333333333,-0.1270655894573772,0.4716157205240174,54.74745269286754,20.610687022900763,Middle 60%
3493296569583802,大厂面试题,4921,0,42.7058823529412,43.1764705882353,2040.29411764706,14977.6470588235,0.440905068891417,0.0588235294117647,47.0,4575.0,5172.08013961387,0.565410199556541,0.4766666666666667,0,0.5233333333333333,-0.027065589457377137,0.6026200873362446,56.29767103347889,33.587786259541986,Middle 60%
3546382956759627,钢琴奶奶-尹松,674971,1,89.45,300.35,987.35,85943.0,0.372503626018074,0.05,130.5,55903.0,1158.49431659329,15.0,0.7433333333333333,1,0.7433333333333333,0.2396010772092894,0.9519650655021833,84.76491994177583,95.0381679389313,Top 20%
3546630773016865,时代少年团,3744991,1,100.95,5834.0,4076.2,1472862.9,0.374853113983549,0.0,6680.0,1158136.0,4403.20057757034,9.375,0.7266666666666667,1,0.7266666666666667,0.2229344105426227,0.9301310043668121,82.83988355167394,87.78625954198473,Top 20%
3546644771506784,Python学习课堂,92417,0,63.0,201.6,66066.5,13768.1,0.625428506132399,0.0,153.0,9361.0,30452.0180741683,2.06185567010309,0.5266666666666666,1,0.5266666666666666,0.022934410542622616,0.6681222707423577,59.73944687045122,36.6412213740458,Middle 60%
3546663866075740,AI产品经理亚慧姐,5364,0,1.95,0.15,146.35,1371.75,0.6483790523690773,0.95,0.0,511.0,122.4035436578533,0.7402647474617658,0.36333333333333334,0,0.6366666666666667,-0.1403989227907107,0.45414847161572025,54.54075691411935,9.923664122137405,Bottom 20%
3546719514003582,RED_OFFICIAL_,156840,1,100.7,2005.25,863.15,135385.55,0.393014382154388,0.0,1152.0,79332.0,1385.17926922646,5.8252427184466,0.6866666666666666,1,0.6866666666666666,0.18293441054262244,0.8777292576419209,78.21979621542938,73.66412213740458,Middle 60%
3546752776931554,纪超影视,848,0,1.25,0.55,216.65,1489.2,0.463414634146342,0.95,0.0,306.5,122.412277935972,11.7647058823529,0.4266666666666667,0,0.5733333333333333,-0.07706558945737745,0.5371179039301306,55.522561863173195,27.480916030534353,Middle 60%
3546760219724479,林木聊AI,5059,0,5.3,0.6,176.25,2743.75,0.43855421686747,0.65,0.0,1984.0,37.3347235016863,4.8,0.02,0,0.98,-0.48373225612404386,0.004366812227074119,49.2183406113537,1.9083969465648856,Bottom 20%
3546802080975058,roses_are_rosie,983107,1,100.2,145.75,66.7,110624.5,0.444880931687815,0.0,83.5,98721.0,58.8567395416505,4.47761194029851,0.5966666666666667,1,0.5966666666666667,0.09293441054262268,0.7598253275109168,67.82459970887918,40.458015267175576,Middle 60%
3546831122336532,大熊聊设计,393,0,1.3,0.05,820.8,432.3,0.550279329608939,0.95,0.0,242.0,459.787548193385,7.59493670886076,0.4033333333333333,0,0.5966666666666667,-0.1003989227907108,0.5065502183406109,55.16084425036387,22.900763358778626,Middle 60%
3546837942274544,IVEofficial,148831,1,73.7,295.55,823.15,45933.05,0.392244053774561,0.0,247.5,17901.5,582.463305824134,7.5,0.5833333333333334,1,0.5833333333333334,0.07960107720928947,0.74235807860262,66.28457059679766,38.93129770992366,Middle 60%
3546848985877243,みゆな_迷悠奈_MIYUNA,85055,1,78.95,48.05,223.8,37663.9,0.44209089307733,0.0999999999999999,9.5,16736.5,167.919028105811,5.26315789473684,0.38,0,0.62,-0.12373225612404407,0.4759825327510914,54.79912663755457,21.374045801526716,Middle 60%
3546857095563391,忆非说求职,92,0,0.7,0.0,103.95,402.15,0.84964200477327,1.0,0.0,258.0,14.0917108893659,21.4285714285714,0.07333333333333333,0,0.9266666666666666,-0.43039892279071057,0.07423580786026185,50.04512372634642,4.580152671755725,Bottom 20%
3546911659264635,开源项目盘点,26788,0,5.95,0.25,48.65,4189.15,0.41906096706377,0.75,0.0,3070.5,7.3361039423274,11.3207547169811,0.07,0,0.9299999999999999,-0.433732256124044,0.0698689956331875,49.99344978165937,3.816793893129771,Bottom 20%
3546929849961165,陳奕迅所長,841573,1,93.55,1217.9,1666.45,1244063.85,0.391844758703786,0.0,438.5,279834.0,2138.03989118907,6.31578947368421,0.69,1,0.69,0.1862677438759559,0.8820960698689954,78.60480349344977,80.53435114503816,Top 20%
3546952650197324,亚风聊IT职场,1552,0,4.8,2.05,170.7,2065.7,0.435856573705179,0.8,0.0,786.5,124.002589107096,14.2857142857143,0.42333333333333334,0,0.5766666666666667,-0.08039892279071079,0.5327510917030563,55.470887918486156,24.427480916030532,Middle 60%
3546973877570088,美依礼芽MARiA,373450,1,100.636363636364,165.818181818182,30.0909090909091,523969.545454546,0.434757798630484,0.0,120.0,223578.0,29.1013901573603,8.46153846153846,0.49666666666666665,0,0.5033333333333334,-0.0070655894573773,0.6288209606986899,56.60771470160116,34.73282442748092,Middle 60%
11097284,康哟喂,1484746,1,99.0,2751.25,1373.7,2973633.05,0.3349064149736042,0.0,3600.0,1300254.5,335.79221253626474,0.0809716599190283,0.68,1,0.68,0.17626774387595573,0.8689956331877725,77.44978165938863,58.396946564885496,Middle 60%
18991312,翻书工作室,2490,0,24.214285714285715,13.571428571428571,1762.2142857142858,13136.285714285714,0.4028629856850715,0.0,11.5,8490.5,697.3626007600175,0.0636002271436683,0.36666666666666664,0,0.6333333333333333,-0.13706558945737735,0.4585152838427945,54.59243085880638,15.267175572519085,Bottom 20%
703186600,麻薯波比呀,3043577,1,100.0,3541.65,1224.7,2227220.65,0.3564158451478734,0.0,3600.0,2213952.5,274.47005301125296,0.3089449761488399,0.68,1,0.68,0.17626774387595573,0.8689956331877725,77.44978165938863,58.396946564885496,Middle 60%
274593447,张语铃,20954,0,4.55,0.25,1938.45,1195.55,0.3667820069204152,0.8,0.0,1083.0,908.8014896004518,2.312680259908858,0.36666666666666664,0,0.6333333333333333,-0.13706558945737735,0.4585152838427945,54.59243085880638,15.267175572519085,Bottom 20%
3546939108886611,又一次嗑到了,10004,0,27.7,33.65,150.95,9631.15,0.4345004897159647,0.0,29.5,6948.0,99.3365365814613,2.4849150699745177,0.4066666666666667,0,0.5933333333333333,-0.09706558945737727,0.5109170305676854,55.21251819505093,23.66412213740458,Middle 60%
21794317,咳咳咳咳咳忒,2852,0,35.21052631578947,0.0,1634.4736842105262,12619.736842105263,0.3389367972928719,1.0,0.0,10976.0,823.0783916378582,0.438259732964842,0.37666666666666665,0,0.6233333333333333,-0.12706558945737728,0.4716157205240173,54.747452692867526,19.84732824427481,Bottom 20%
504630061,垫底辣孩,1023487,1,67.85,68.75,94.4,341260.4,0.4061514195583596,0.0,53.0,160170.5,129.04007129570255,0.1710488531560443,0.6433333333333333,1,0.6433333333333333,0.1396010772092896,0.8209606986899566,73.2147016011645,48.854961832061065,Middle 60%
25693325,龅牙肥肥,7,0,1.6666666666666667,1.0,54.666666666666664,684.0,1.0,0.6666666666666666,0.0,90.0,5.792715732327589,0.045972534603111764,0.016666666666666666,0,0.9833333333333333,-0.4870655894573771,0.0,49.166666666666664,0.7633587786259541,Bottom 20%
407054668,亿点点不一样,5607987,1,100.0,1628.65,584.85,4378474.8,0.3243794219930447,0.0,1200.0,3687752.5,281.5193199409234,0.0641539695268644,0.68,1,0.68,0.17626774387595573,0.8689956331877725,77.44978165938863,58.396946564885496,Middle 60%
111,霸道总裁的绝世小受,252,0,28.0,4.25,214.5,5265.5,0.3881748071979434,0.5,0.5,3034.5,181.70649410519152,0.0052817007149659,0.36333333333333334,0,0.6366666666666667,-0.1403989227907107,0.45414847161572025,54.54075691411935,9.923664122137405,Bottom 20%
